Date,RAT,MAT,SFS,OAT
2019-05-01 00:54:00,71.86,67.96,On,34.54
2019-05-01 03:00:00,71.83,71.17,On,33.56
2019-05-01 03:54:00,72.88,89.74,On,33.18
2019-05-01 04:12:00,73.96,70.96,On,33.28
2019-05-01 04:30:00,75.71,71.67,On,33.25
2019-05-01 04:48:00,76.64,66.26,On,33.1
2019-05-01 05:06:00,75.66,62.12,On,33.06
2019-05-01 05:24:00,75.37,65.06,On,32.97
2019-05-01 05:42:00,74.71,65.24,On,32.91
2019-05-01 06:00:00,74.83,55.74,On,32.94
2019-05-01 06:18:00,74.13,66.32,On,32.98
2019-05-01 06:36:00,75.51,68.98,On,33.04
2019-05-01 06:54:00,76.0,51.36,On,33.31
2019-05-01 07:12:00,74.61,65.61,On,33.5
2019-05-01 07:30:00,74.86,64.39,On,33.68
2019-05-01 07:48:00,74.22,65.42,On,33.85
2019-05-01 08:06:00,74.61,59.79,On,33.88
2019-05-01 08:24:00,74.32,64.49,On,34.02
2019-05-01 08:42:00,73.91,64.71,On,34.22
2019-05-01 09:00:00,73.94,63.55,On,34.14
2019-05-01 09:18:00,74.03,67.74,On,34.15
2019-05-01 09:36:00,74.43,61.29,On,34.38
2019-05-01 09:54:00,74.13,55.24,On,34.68
2019-05-01 10:12:00,73.44,65.31,On,34.91
2019-05-01 10:30:00,74.16,60.65,On,35.19
2019-05-01 10:48:00,75.48,68.84,On,35.39
2019-05-01 11:06:00,75.03,60.8,On,35.63
2019-05-01 11:24:00,74.39,57.49,On,35.85
2019-05-01 11:42:00,73.97,65.06,On,36.08
2019-05-01 12:00:00,74.18,55.71,On,36.02
2019-05-01 12:18:00,73.62,65.21,On,35.78
2019-05-01 12:36:00,73.38,65.91,On,35.77
2019-05-01 12:54:00,73.96,59.47,On,35.64
2019-05-01 13:12:00,73.85,66.48,On,35.73
2019-05-01 13:30:00,73.97,63.49,On,36.27
2019-05-01 13:48:00,73.38,64.28,On,36.85
2019-05-01 14:06:00,74.59,53.32,On,36.77
2019-05-01 14:24:00,73.26,64.73,On,36.49
2019-05-01 14:42:00,73.75,62.06,On,36.43
2019-05-01 15:00:00,73.64,63.92,On,36.18
2019-05-01 15:18:00,74.13,56.81,On,36.04
2019-05-01 15:36:00,74.06,62.22,On,35.77
2019-05-01 15:54:00,73.57,64.2,On,35.5
2019-05-01 16:12:00,74.27,47.48,On,35.33
2019-05-01 16:30:00,73.51,64.88,On,35.17
2019-05-01 16:48:00,74.5,51.31,On,34.83
2019-05-01 17:06:00,73.82,65.33,On,34.72
2019-05-01 17:24:00,74.96,47.34,On,34.59
2019-05-01 17:42:00,73.84,65.61,On,34.53
2019-05-01 18:00:00,74.8,62.7,On,34.42
2019-05-01 18:18:00,74.78,54.99,On,34.23
2019-05-01 18:36:00,74.28,66.89,On,34.0
2019-05-01 18:54:00,74.83,60.48,On,33.86
2019-05-01 19:12:00,74.63,67.54,On,33.7
2019-05-01 19:30:00,74.61,64.42,On,33.44
2019-05-01 19:48:00,73.97,65.83,On,33.26
2019-05-01 20:06:00,75.15,46.78,On,33.07
2019-05-01 20:24:00,74.02,65.9,On,32.95
2019-05-01 20:42:00,75.67,69.02,On,32.9
2019-05-02 00:36:00,71.95,66.17,On,32.69
2019-05-02 01:48:00,72.32,78.84,On,32.71
2019-05-02 03:36:00,72.14,75.66,On,32.93
2019-05-02 03:54:00,72.33,69.8,On,32.94
2019-05-02 04:12:00,74.15,71.14,On,32.94
2019-05-02 04:30:00,75.69,71.82,On,33.02
2019-05-02 04:48:00,76.55,68.22,On,33.28
2019-05-02 05:06:00,75.48,61.58,On,33.1
2019-05-02 05:24:00,75.15,45.94,On,33.13
2019-05-02 05:42:00,74.28,64.9,On,33.16
2019-05-02 06:00:00,74.61,63.61,On,33.3
2019-05-02 06:18:00,73.96,65.23,On,33.62
2019-05-02 06:36:00,74.61,50.19,On,34.15
2019-05-02 06:54:00,73.92,66.14,On,34.72
2019-05-02 07:12:00,74.55,54.56,On,34.71
2019-05-02 07:30:00,73.91,65.94,On,34.8
2019-05-02 07:48:00,74.11,53.74,On,35.31
2019-05-02 08:06:00,73.59,64.85,On,35.99
2019-05-02 08:24:00,73.37,65.61,On,36.75
2019-05-02 08:42:00,73.87,51.83,On,37.7
2019-05-02 09:00:00,73.21,66.57,On,38.2
2019-05-02 09:18:00,73.25,65.43,On,39.14
2019-05-02 09:36:00,73.6,53.47,On,39.85
2019-05-02 09:54:00,73.13,65.62,On,40.28
2019-05-02 10:12:00,73.4,62.94,On,40.79
2019-05-02 10:30:00,73.3,57.04,On,41.44
2019-05-02 10:48:00,73.38,62.45,On,41.76
2019-05-02 11:06:00,73.62,58.27,On,42.03
2019-05-02 11:24:00,73.09,65.08,On,42.43
2019-05-02 11:42:00,73.62,60.27,On,42.8
2019-05-02 12:00:00,73.79,66.43,On,42.68
2019-05-02 12:18:00,73.73,62.96,On,43.27
2019-05-02 12:36:00,73.62,64.36,On,44.16
2019-05-02 12:54:00,73.61,66.32,On,44.79
2019-05-02 13:12:00,73.73,64.55,On,45.05
2019-05-02 13:30:00,73.93,65.08,On,44.71
2019-05-02 13:48:00,74.43,60.24,On,44.35
2019-05-02 14:06:00,74.02,66.48,On,45.12
2019-05-02 14:24:00,73.73,65.59,On,45.25
2019-05-02 14:42:00,74.13,57.85,On,46.34
2019-05-02 15:00:00,74.13,63.93,On,46.68
2019-05-02 15:18:00,73.97,66.89,On,47.53
2019-05-02 15:36:00,74.14,65.44,On,48.4
2019-05-02 15:54:00,74.45,65.07,On,49.86
2019-05-02 16:12:00,73.96,65.94,On,50.25
2019-05-02 16:30:00,74.06,64.21,On,50.85
2019-05-02 16:48:00,73.88,66.15,On,51.1
2019-05-02 17:06:00,73.77,66.32,On,52.35
2019-05-02 17:24:00,74.28,62.4,On,52.48
2019-05-02 17:42:00,73.84,66.3,On,52.77
2019-05-02 18:00:00,74.13,61.81,On,50.83
2019-05-02 18:18:00,73.92,65.37,On,49.78
2019-05-02 18:36:00,73.9,65.26,On,50.46
2019-05-02 18:54:00,74.28,62.62,On,53.23
2019-05-02 19:12:00,73.84,65.88,On,53.09
2019-05-02 19:30:00,74.3,64.49,On,51.37
2019-05-02 19:48:00,74.13,65.74,On,50.04
2019-05-02 20:06:00,75.19,56.65,On,49.11
2019-05-02 20:24:00,74.15,65.66,On,48.33
2019-05-02 20:42:00,74.79,62.6,On,47.01
2019-05-03 00:54:00,72.07,67.36,On,36.13
2019-05-03 01:12:00,72.03,69.19,On,35.7
2019-05-03 03:18:00,71.67,71.61,On,33.75
2019-05-03 03:36:00,73.19,70.43,On,33.07
2019-05-03 03:54:00,73.96,77.3,On,32.74
2019-05-03 04:30:00,74.31,76.4,On,31.75
2019-05-03 04:48:00,75.89,70.26,On,31.55
2019-05-03 05:06:00,76.7,65.77,On,31.28
2019-05-03 05:24:00,75.66,62.86,On,30.92
2019-05-03 05:42:00,75.14,53.86,On,30.69
2019-05-03 06:00:00,74.6,66.08,On,30.81
2019-05-03 06:18:00,75.46,68.84,On,32.7
2019-05-03 06:36:00,76.79,67.94,On,38.57
2019-05-03 06:54:00,75.85,60.34,On,44.23
2019-05-03 07:12:00,75.27,63.64,On,47.96
2019-05-03 07:30:00,74.53,61.22,On,50.96
2019-05-03 07:48:00,74.54,62.99,On,53.45
2019-05-03 08:06:00,73.98,64.9,On,53.59
2019-05-03 08:24:00,74.14,60.55,On,48.35
2019-05-03 08:42:00,73.96,65.09,On,46.58
2019-05-03 09:00:00,73.52,65.97,On,46.9
2019-05-03 09:18:00,74.13,59.51,On,47.72
2019-05-03 09:36:00,73.44,66.15,On,48.43
2019-05-03 09:54:00,73.39,66.21,On,49.36
2019-05-03 10:12:00,73.57,63.12,On,50.71
2019-05-03 10:30:00,73.47,66.63,On,51.54
2019-05-03 10:48:00,73.56,65.06,On,52.58
2019-05-03 11:06:00,73.44,65.7,On,53.41
2019-05-03 11:24:00,73.2,67.39,On,54.54
2019-05-03 11:42:00,73.38,67.9,On,56.15
2019-05-03 12:00:00,73.02,69.75,On,57.13
2019-05-03 12:18:00,72.57,67.43,On,56.95
2019-05-03 12:36:00,72.38,68.25,On,57.56
2019-05-03 12:54:00,72.36,69.11,On,57.63
2019-05-03 13:12:00,72.32,69.55,On,58.22
2019-05-03 13:30:00,72.46,70.17,On,58.71
2019-05-03 13:48:00,72.73,70.68,On,59.01
2019-05-03 14:06:00,72.56,70.42,On,60.45
2019-05-03 14:24:00,72.5,70.26,On,61.43
2019-05-03 14:42:00,72.54,69.66,On,59.62
2019-05-03 15:00:00,72.37,69.25,On,57.27
2019-05-03 15:18:00,72.21,70.08,On,55.07
2019-05-03 15:36:00,72.2,70.01,On,54.0
2019-05-03 15:54:00,72.2,69.84,On,53.21
2019-05-03 16:12:00,73.62,70.76,On,52.01
2019-05-03 16:30:00,75.78,61.5,On,50.95
2019-05-03 16:48:00,74.41,65.66,On,50.14
2019-05-03 17:06:00,74.55,61.79,On,49.77
2019-05-03 17:24:00,74.54,55.03,On,49.06
2019-05-03 17:42:00,74.13,64.9,On,48.26
2019-05-03 23:24:00,70.26,66.32,On,39.19
2019-05-04 01:30:00,68.18,70.35,On,37.91
2019-05-04 03:18:00,72.03,69.54,On,38.12
2019-05-04 04:48:00,72.0,71.62,On,38.39
2019-05-04 06:54:00,71.88,69.72,On,38.96
2019-05-04 09:18:00,71.85,69.71,On,48.04
2019-05-04 21:00:00,70.96,63.27,On,54.13
2019-05-04 21:18:00,72.38,70.26,On,52.8
2019-05-04 22:30:00,75.14,78.19,On,50.12
2019-05-04 23:42:00,72.38,76.31,On,45.92
2019-05-05 01:12:00,78.8,84.08,On,45.62
2019-05-05 03:00:00,73.42,73.97,On,43.02
2019-05-05 04:12:00,78.27,85.32,On,42.56
2019-05-05 05:24:00,72.89,76.21,On,41.99
2019-05-05 05:42:00,73.86,73.48,On,41.85
2019-05-05 06:00:00,76.56,88.46,On,41.67
2019-05-05 06:18:00,73.44,83.54,On,41.71
2019-05-05 06:36:00,73.26,71.45,On,41.71
2019-05-05 08:06:00,72.72,78.81,On,44.09
2019-05-05 09:36:00,73.23,72.85,On,48.48
2019-05-05 10:48:00,72.63,80.71,On,52.2
2019-05-05 11:06:00,74.08,72.38,On,52.62
2019-05-05 12:36:00,72.56,79.32,On,55.28
2019-05-05 20:06:00,66.61,64.0,On,53.75
2019-05-05 20:24:00,71.59,69.5,On,52.7
2019-05-05 21:54:00,74.61,79.19,On,48.9
2019-05-05 23:24:00,72.2,71.07,On,44.82
2019-05-06 00:18:00,72.5,83.37,On,43.22
2019-05-06 00:36:00,73.09,70.61,On,42.98
2019-05-06 01:48:00,72.56,71.76,On,41.5
2019-05-06 02:42:00,72.67,86.14,On,40.31
2019-05-06 03:54:00,73.86,80.98,On,37.6
2019-05-06 04:12:00,73.82,70.79,On,36.89
2019-05-06 04:30:00,75.67,71.13,On,36.26
2019-05-06 04:48:00,76.76,70.79,On,35.61
2019-05-06 05:06:00,77.29,66.13,On,35.26
2019-05-06 05:24:00,76.14,59.84,On,34.71
2019-05-06 05:42:00,75.54,64.57,On,34.63
2019-05-06 06:00:00,75.39,64.87,On,34.73
2019-05-06 06:18:00,74.96,65.42,On,35.18
2019-05-06 06:36:00,75.88,68.49,On,35.94
2019-05-06 06:54:00,76.94,69.71,On,42.7
2019-05-06 07:12:00,77.41,47.98,On,47.12
2019-05-06 07:30:00,75.29,62.76,On,48.52
2019-05-06 07:48:00,75.33,65.9,On,49.63
2019-05-06 08:06:00,74.56,65.26,On,50.46
2019-05-06 08:24:00,74.8,51.23,On,46.37
2019-05-06 08:42:00,74.31,65.06,On,44.79
2019-05-06 09:00:00,74.04,63.68,On,45.08
2019-05-06 09:18:00,74.02,64.93,On,45.62
2019-05-06 09:36:00,73.56,64.9,On,45.88
2019-05-06 09:54:00,74.27,53.9,On,45.79
2019-05-06 10:12:00,73.67,65.26,On,46.4
2019-05-06 10:30:00,74.07,58.12,On,46.98
2019-05-06 10:48:00,73.95,65.06,On,47.96
2019-05-06 11:06:00,73.74,64.95,On,48.72
2019-05-06 11:24:00,74.02,58.6,On,49.14
2019-05-06 11:42:00,73.62,66.02,On,49.71
2019-05-06 12:00:00,73.58,65.2,On,50.59
2019-05-06 12:18:00,73.6,65.06,On,50.87
2019-05-06 12:36:00,73.44,66.67,On,52.16
2019-05-06 12:54:00,73.2,65.79,On,51.67
2019-05-06 13:12:00,74.64,68.09,On,51.77
2019-05-06 13:30:00,76.48,70.23,On,52.35
2019-05-06 13:48:00,77.65,71.08,On,51.98
2019-05-06 14:06:00,77.98,69.84,On,52.34
2019-05-06 14:24:00,77.62,54.74,On,52.44
2019-05-06 14:42:00,75.67,66.79,On,52.79
2019-05-06 15:00:00,75.31,66.8,On,53.55
2019-05-06 15:18:00,75.57,67.36,On,53.44
2019-05-06 15:36:00,77.18,62.09,On,53.56
2019-05-06 15:54:00,76.81,65.64,On,54.42
2019-05-06 16:12:00,75.98,65.97,On,53.14
2019-05-06 16:30:00,75.29,64.32,On,53.45
2019-05-06 16:48:00,74.96,66.14,On,54.04
2019-05-06 17:06:00,75.08,65.24,On,53.25
2019-05-06 17:24:00,74.71,66.32,On,53.08
2019-05-06 17:42:00,76.24,68.09,On,52.37
2019-05-06 18:00:00,77.72,69.4,On,52.93
2019-05-06 18:18:00,78.72,70.43,On,56.05
2019-05-06 18:36:00,79.04,70.09,On,55.12
2019-05-06 18:54:00,78.84,57.96,On,53.55
2019-05-06 19:12:00,76.84,67.25,On,54.75
2019-05-06 19:30:00,76.62,61.47,On,54.35
2019-05-06 19:48:00,76.01,65.97,On,51.98
2019-05-06 20:06:00,76.79,66.67,On,49.86
2019-05-06 20:24:00,77.83,68.1,On,46.85
2019-05-06 20:42:00,78.57,69.24,On,45.53
2019-05-07 01:12:00,72.85,63.78,On,36.07
2019-05-07 03:36:00,72.71,69.73,On,33.69
2019-05-07 03:54:00,74.15,70.79,On,33.28
2019-05-07 04:12:00,74.11,70.96,On,33.17
2019-05-07 04:30:00,75.66,71.72,On,32.4
2019-05-07 04:48:00,76.42,70.08,On,31.52
2019-05-07 05:06:00,76.89,70.42,On,31.18
2019-05-07 05:24:00,77.37,67.59,On,30.59
2019-05-07 05:42:00,76.53,60.71,On,30.64
2019-05-07 06:00:00,75.49,66.78,On,30.83
2019-05-07 06:18:00,75.78,68.49,On,35.55
2019-05-07 06:36:00,76.94,65.02,On,40.9
2019-05-07 06:54:00,76.14,64.16,On,45.34
2019-05-07 07:12:00,75.64,58.1,On,48.47
2019-05-07 07:30:00,76.18,68.35,On,48.76
2019-05-07 07:48:00,78.1,68.07,On,48.15
2019-05-07 08:06:00,78.1,54.29,On,49.25
2019-05-07 08:24:00,75.82,65.26,On,44.9
2019-05-07 08:42:00,75.3,65.26,On,43.99
2019-05-07 09:00:00,75.03,63.97,On,46.38
2019-05-07 09:18:00,74.45,66.34,On,45.64
2019-05-07 09:36:00,74.79,62.92,On,46.06
2019-05-07 09:54:00,74.61,66.37,On,46.76
2019-05-07 10:12:00,74.11,66.29,On,46.76
2019-05-07 10:30:00,74.47,60.48,On,47.44
2019-05-07 10:48:00,74.27,64.74,On,48.4
2019-05-07 11:06:00,74.79,61.48,On,49.71
2019-05-07 11:24:00,74.09,65.66,On,50.18
2019-05-07 11:42:00,74.13,65.79,On,50.44
2019-05-07 12:00:00,74.06,62.41,On,50.32
2019-05-07 12:18:00,73.81,66.41,On,51.54
2019-05-07 12:36:00,73.86,66.32,On,53.23
2019-05-07 12:54:00,73.76,65.43,On,54.1
2019-05-07 13:12:00,74.02,65.97,On,53.38
2019-05-07 13:30:00,74.06,64.34,On,53.68
2019-05-07 13:48:00,73.84,67.75,On,54.94
2019-05-07 14:06:00,73.72,70.27,On,57.24
2019-05-07 14:24:00,73.28,68.25,On,56.63
2019-05-07 14:42:00,73.27,67.74,On,58.93
2019-05-07 15:00:00,73.13,68.52,On,58.87
2019-05-07 15:18:00,72.91,68.84,On,60.39
2019-05-07 15:36:00,72.88,69.13,On,58.38
2019-05-07 15:54:00,72.78,69.55,On,56.64
2019-05-07 16:12:00,72.75,69.7,On,58.26
2019-05-07 16:30:00,72.93,69.0,On,58.05
2019-05-07 16:48:00,72.93,69.5,On,58.61
2019-05-07 17:06:00,72.91,69.66,On,57.65
2019-05-07 17:24:00,72.79,70.02,On,56.59
2019-05-07 17:42:00,72.72,69.89,On,56.22
2019-05-07 18:00:00,72.77,70.15,On,57.32
2019-05-07 18:18:00,72.78,70.38,On,61.0
2019-05-07 18:36:00,72.77,70.11,On,60.58
2019-05-07 18:54:00,72.89,70.02,On,60.59
2019-05-07 19:12:00,72.82,69.84,On,59.42
2019-05-07 19:30:00,72.67,69.96,On,57.71
2019-05-07 19:48:00,72.59,70.37,On,54.44
2019-05-07 20:06:00,72.53,70.02,On,52.12
2019-05-07 20:24:00,74.63,70.37,On,49.71
2019-05-07 20:42:00,76.21,70.37,On,48.34
2019-05-08 03:54:00,69.33,63.78,On,39.83
2019-05-08 04:12:00,72.75,70.26,On,39.9
2019-05-08 04:30:00,75.0,71.46,On,39.82
2019-05-08 04:48:00,76.18,70.79,On,39.66
2019-05-08 05:06:00,76.01,47.89,On,39.56
2019-05-08 05:24:00,74.5,64.53,On,39.49
2019-05-08 05:42:00,74.44,63.67,On,39.45
2019-05-08 06:00:00,74.34,61.41,On,39.37
2019-05-08 06:18:00,74.4,64.2,On,39.45
2019-05-08 06:36:00,75.03,67.6,On,39.18
2019-05-08 06:54:00,76.53,70.3,On,39.23
2019-05-08 07:12:00,77.45,70.57,On,39.04
2019-05-08 07:30:00,77.47,60.55,On,38.29
2019-05-08 07:48:00,76.07,54.09,On,38.3
2019-05-08 08:06:00,75.31,64.55,On,39.09
2019-05-08 08:24:00,75.5,59.8,On,40.02
2019-05-08 08:42:00,75.1,64.53,On,41.79
2019-05-08 09:00:00,74.94,62.52,On,44.3
2019-05-08 09:18:00,74.63,62.94,On,44.59
2019-05-08 09:36:00,74.4,65.43,On,46.71
2019-05-08 09:54:00,74.7,59.9,On,50.45
2019-05-08 10:12:00,74.13,65.88,On,48.46
2019-05-08 10:30:00,74.54,59.39,On,47.1
2019-05-08 10:48:00,74.04,65.26,On,47.08
2019-05-08 11:06:00,74.27,64.77,On,47.75
2019-05-08 11:24:00,74.5,65.71,On,47.61
2019-05-08 11:42:00,74.13,65.66,On,47.44
2019-05-08 12:00:00,74.3,61.42,On,47.54
2019-05-08 12:18:00,74.06,66.18,On,49.56
2019-05-08 12:36:00,73.91,65.76,On,48.83
2019-05-08 12:54:00,74.11,65.46,On,48.82
2019-05-08 13:12:00,74.61,60.7,On,47.85
2019-05-08 13:30:00,74.62,66.59,On,48.51
2019-05-08 13:48:00,76.43,68.8,On,49.11
2019-05-08 14:06:00,76.36,52.61,On,48.78
2019-05-08 14:24:00,74.94,65.58,On,49.06
2019-05-08 14:42:00,74.59,64.74,On,45.71
2019-05-08 15:00:00,74.58,63.65,On,44.65
2019-05-08 15:18:00,74.27,65.43,On,42.9
2019-05-08 15:36:00,75.88,68.75,On,41.52
2019-05-08 15:54:00,77.16,69.91,On,40.99
2019-05-08 16:12:00,77.85,59.78,On,40.99
2019-05-08 16:30:00,75.29,64.57,On,40.11
2019-05-08 16:48:00,75.19,61.32,On,37.62
2019-05-08 17:06:00,74.99,66.85,On,33.72
2019-05-08 17:24:00,75.48,59.76,On,32.72
2019-05-08 17:42:00,74.85,64.36,On,32.66
2019-05-08 18:00:00,74.6,62.43,On,32.67
2019-05-08 18:18:00,74.68,65.02,On,32.61
2019-05-08 18:36:00,74.13,64.88,On,32.64
2019-05-08 18:54:00,74.61,49.36,On,32.6
2019-05-08 19:12:00,74.11,64.81,On,32.6
2019-05-08 19:30:00,74.38,55.81,On,32.55
2019-05-08 19:48:00,74.28,66.67,On,32.62
2019-05-08 20:06:00,75.89,68.1,On,32.57
2019-05-08 20:24:00,75.48,52.3,On,32.59
2019-05-08 20:42:00,74.98,63.85,On,32.67
2019-05-09 00:54:00,71.85,68.97,On,32.84
2019-05-09 03:00:00,71.66,69.86,On,32.7
2019-05-09 03:54:00,72.03,83.91,On,32.59
2019-05-09 04:12:00,73.11,69.9,On,32.58
2019-05-09 04:30:00,75.17,71.39,On,32.68
2019-05-09 04:48:00,76.38,66.93,On,32.61
2019-05-09 05:06:00,75.31,60.21,On,32.63
2019-05-09 05:24:00,74.81,47.34,On,32.64
2019-05-09 05:42:00,74.11,64.88,On,32.65
2019-05-09 06:00:00,74.75,64.23,On,32.65
2019-05-09 06:18:00,75.37,68.46,On,32.74
2019-05-09 06:36:00,76.2,63.07,On,32.76
2019-05-09 06:54:00,74.66,65.73,On,32.81
2019-05-09 07:12:00,75.74,68.45,On,32.93
2019-05-09 07:30:00,76.1,64.79,On,33.23
2019-05-09 07:48:00,74.96,62.35,On,33.75
2019-05-09 08:06:00,74.98,67.43,On,34.19
2019-05-09 08:24:00,76.41,63.99,On,35.11
2019-05-09 08:42:00,74.96,65.55,On,36.52
2019-05-09 09:00:00,74.64,66.15,On,37.65
2019-05-09 09:18:00,75.72,70.94,On,38.76
2019-05-09 09:36:00,76.18,52.83,On,39.84
2019-05-09 09:54:00,74.58,65.08,On,41.21
2019-05-09 10:12:00,75.15,52.74,On,42.48
2019-05-09 10:30:00,75.36,67.58,On,43.17
2019-05-09 10:48:00,77.27,70.12,On,44.22
2019-05-09 11:06:00,77.63,65.77,On,45.78
2019-05-09 11:24:00,75.66,65.26,On,46.58
2019-05-09 11:42:00,75.14,60.8,On,46.3
2019-05-09 12:00:00,74.52,64.8,On,47.21
2019-05-09 12:18:00,74.4,63.28,On,48.72
2019-05-09 12:36:00,74.27,61.17,On,49.6
2019-05-09 12:54:00,73.98,66.32,On,49.13
2019-05-09 13:12:00,74.98,51.73,On,50.58
2019-05-09 13:30:00,73.76,65.26,On,50.23
2019-05-09 13:48:00,75.02,68.09,On,49.96
2019-05-09 14:06:00,76.07,65.59,On,50.24
2019-05-09 14:24:00,74.78,65.79,On,50.8
2019-05-09 14:42:00,74.44,61.74,On,50.42
2019-05-09 15:00:00,73.85,65.7,On,51.31
2019-05-09 15:18:00,74.13,61.53,On,51.88
2019-05-09 15:36:00,74.01,60.12,On,51.03
2019-05-09 15:54:00,73.73,65.79,On,51.67
2019-05-09 16:12:00,73.97,58.05,On,50.42
2019-05-09 16:30:00,73.39,65.49,On,51.89
2019-05-09 16:48:00,73.38,57.17,On,52.56
2019-05-09 17:06:00,73.26,65.86,On,51.83
2019-05-09 17:24:00,73.16,65.44,On,49.89
2019-05-09 17:42:00,73.86,55.88,On,50.15
2019-05-09 18:00:00,73.38,66.15,On,52.62
2019-05-09 18:18:00,73.44,64.55,On,55.42
2019-05-09 18:36:00,73.33,66.12,On,54.82
2019-05-09 18:54:00,73.18,65.99,On,53.23
2019-05-09 19:12:00,73.38,65.08,On,51.5
2019-05-09 19:30:00,73.25,65.08,On,50.95
2019-05-09 19:48:00,73.38,65.43,On,49.68
2019-05-09 20:06:00,73.98,54.76,On,48.77
2019-05-09 20:24:00,73.38,65.27,On,47.22
2019-05-09 20:42:00,73.51,64.03,On,46.26
2019-05-10 03:18:00,63.82,64.91,On,39.75
2019-05-10 03:54:00,75.85,85.0,On,39.55
2019-05-10 04:30:00,74.34,76.13,On,39.26
2019-05-10 04:48:00,74.98,70.73,On,39.06
2019-05-10 05:06:00,75.76,65.95,On,38.82
2019-05-10 05:24:00,74.61,64.37,On,38.55
2019-05-10 05:42:00,74.61,48.48,On,38.31
2019-05-10 06:00:00,74.67,67.47,On,38.15
