Date,RAT,MAT,OAT,SFS
2019-05-26 12:40:00,,,72.45,
2019-05-26 12:45:00,,,71.97,
2019-05-26 12:45:00,,76.76,,
2019-05-26 12:45:00,72.35,,,
2019-05-26 12:50:00,,,72.2,
2019-05-26 12:55:00,,,72.67,
2019-05-26 13:00:00,,,72.77,
2019-05-26 13:00:00,,77.81,,
2019-05-26 13:00:00,72.56,,,
2019-05-26 13:05:00,,,73.07,
2019-05-26 13:10:00,,,73.46,
2019-05-26 13:15:00,,,74.18,
2019-05-26 13:15:00,,80.07,,
2019-05-26 13:15:00,72.38,,,
2019-05-26 13:20:00,,,74.5,
2019-05-26 13:25:00,,,74.39,
2019-05-26 13:30:00,,,74.11,
2019-05-26 13:30:00,,82.56,,
2019-05-26 13:30:00,72.59,,,
2019-05-26 13:35:00,,,73.78,
2019-05-26 13:40:00,,,74.09,
2019-05-26 13:45:00,,,74.62,
2019-05-26 13:45:00,,80.58,,
2019-05-26 13:45:00,72.64,,,
2019-05-26 13:50:00,,,75.0,
2019-05-26 13:55:00,,,75.44,
2019-05-26 14:00:00,,,75.83,
2019-05-26 14:00:00,,81.51,,
2019-05-26 14:00:00,72.41,,,
2019-05-26 14:05:00,,,76.4,
2019-05-26 14:10:00,,,77.2,
2019-05-26 14:15:00,,,77.12,
2019-05-26 14:15:00,,83.82,,
2019-05-26 14:15:00,72.67,,,
2019-05-26 14:20:00,,,77.45,
2019-05-26 14:25:00,,,77.52,
2019-05-26 14:30:00,,,77.46,
2019-05-26 14:30:00,,84.8,,
2019-05-26 14:30:00,72.19,,,
2019-05-26 14:35:00,,,77.61,
2019-05-26 14:40:00,,,77.77,
2019-05-26 14:45:00,,,77.71,
2019-05-26 14:45:00,,83.26,,
2019-05-26 14:45:00,72.23,,,
2019-05-26 14:50:00,,,77.45,
2019-05-26 14:55:00,,,77.98,
2019-05-26 15:00:00,,,78.3,
2019-05-26 15:00:00,,80.12,,
2019-05-26 15:00:00,72.56,,,
2019-05-26 15:05:00,,,77.94,
2019-05-26 15:10:00,,,77.95,
2019-05-26 15:15:00,,,78.11,
2019-05-26 15:15:00,,79.58,,
2019-05-26 15:15:00,72.2,,,
2019-05-26 15:20:00,,,78.14,
2019-05-26 15:25:00,,,78.04,
2019-05-26 15:30:00,,,78.07,
2019-05-26 15:30:00,,78.87,,
2019-05-26 15:30:00,72.17,,,
2019-05-26 15:35:00,,,78.4,
2019-05-26 15:40:00,,,78.72,
2019-05-26 15:45:00,,,79.03,
2019-05-26 15:45:00,,78.32,,
2019-05-26 15:45:00,72.53,,,
2019-05-26 15:50:00,,,79.35,
2019-05-26 15:55:00,,,79.38,
2019-05-26 16:00:00,,,78.68,
2019-05-26 16:00:00,,79.38,,
2019-05-26 16:00:00,72.06,,,
2019-05-26 16:05:00,,,78.01,
2019-05-26 16:10:00,,,77.81,
2019-05-26 16:15:00,,,77.78,
2019-05-26 16:15:00,,79.27,,
2019-05-26 16:15:00,71.97,,,
2019-05-26 16:20:00,,,77.19,
2019-05-26 16:25:00,,,77.16,
2019-05-26 16:30:00,,,77.05,
2019-05-26 16:30:00,,78.1,,
2019-05-26 16:30:00,71.98,,,
2019-05-26 16:35:00,,,76.42,
2019-05-26 16:40:00,,,76.54,
2019-05-26 16:45:00,,,76.4,
2019-05-26 16:45:00,,76.7,,
2019-05-26 16:45:00,71.96,,,
2019-05-26 16:50:00,,,76.53,
2019-05-26 16:55:00,,,76.59,
2019-05-26 17:00:00,,,76.47,
2019-05-26 17:00:00,,75.83,,
2019-05-26 17:00:00,72.19,,,
2019-05-26 17:05:00,,,76.36,
2019-05-26 17:10:00,,,76.31,
2019-05-26 17:15:00,,,75.98,
2019-05-26 17:15:00,,75.32,,
2019-05-26 17:15:00,72.01,,,
2019-05-26 17:20:00,,,76.07,
2019-05-26 17:25:00,,,75.83,
2019-05-26 17:30:00,,,74.87,
2019-05-26 17:30:00,,74.24,,
2019-05-26 17:30:00,72.22,,,
2019-05-26 17:35:00,,,73.82,
2019-05-26 17:40:00,,,72.89,
2019-05-26 17:45:00,,,72.46,
2019-05-26 17:45:00,,71.3,,
2019-05-26 17:45:00,72.08,,,
2019-05-26 17:50:00,,,72.31,
2019-05-26 17:55:00,,,72.14,
2019-05-26 18:00:00,,,70.46,
2019-05-26 18:00:00,,70.75,,
2019-05-26 18:00:00,71.69,,,
2019-05-26 18:05:00,,,69.62,
2019-05-26 18:10:00,,,68.84,
2019-05-26 18:15:00,,,67.95,
2019-05-26 18:15:00,,70.83,,
2019-05-26 18:15:00,71.66,,,
2019-05-26 18:20:00,,,66.77,
2019-05-26 18:25:00,,,66.32,
2019-05-26 18:30:00,,,66.08,
2019-05-26 18:30:00,,70.73,,
2019-05-26 18:30:00,70.72,,,
2019-05-26 18:35:00,,,65.36,
2019-05-26 18:40:00,,,64.81,
2019-05-26 18:45:00,,,64.37,
2019-05-26 18:45:00,,70.2,,
2019-05-26 18:45:00,69.75,,,
2019-05-26 18:50:00,,,63.55,
2019-05-26 18:55:00,,,62.04,
2019-05-26 19:00:00,,,61.67,
2019-05-26 19:00:00,,69.31,,
2019-05-26 19:00:00,70.11,,,
2019-05-26 19:05:00,,,61.14,
2019-05-26 19:10:00,,,60.61,
2019-05-26 19:15:00,,,60.18,
2019-05-26 19:15:00,,68.57,,
2019-05-26 19:15:00,69.84,,,
2019-05-26 19:20:00,,,60.17,
2019-05-26 19:25:00,,,60.21,
2019-05-26 19:30:00,,,60.15,
2019-05-26 19:30:00,,67.9,,
2019-05-26 19:30:00,68.23,,,
2019-05-26 19:35:00,,,59.66,
2019-05-26 19:40:00,,,58.96,
2019-05-26 19:45:00,,,58.17,
2019-05-26 19:45:00,,67.54,,
2019-05-26 19:45:00,68.13,,,
2019-05-26 19:50:00,,,57.19,
2019-05-26 19:55:00,,,56.81,
2019-05-26 20:00:00,,,56.26,
2019-05-26 20:00:00,,67.01,,
2019-05-26 20:00:00,67.78,,,
2019-05-26 20:05:00,,,55.71,
2019-05-26 20:10:00,,,55.34,
2019-05-26 20:15:00,,,55.2,
2019-05-26 20:15:00,,66.61,,
2019-05-26 20:15:00,67.01,,,
2019-05-26 20:20:00,,,54.69,
2019-05-26 20:25:00,,,54.27,
2019-05-26 20:30:00,,,53.85,
2019-05-26 20:30:00,,66.3,,
2019-05-26 20:30:00,67.96,,,
2019-05-26 20:35:00,,,53.56,
2019-05-26 20:36:00,,,,On
2019-05-26 20:40:00,,,53.42,
2019-05-26 20:45:00,,,53.1,
2019-05-26 20:45:00,,69.73,,
2019-05-26 20:45:00,72.03,,,
2019-05-26 20:50:00,,,52.74,
2019-05-26 20:53:00,,,,Off
2019-05-26 20:55:00,,,52.37,
2019-05-26 21:00:00,,,52.12,
2019-05-26 21:00:00,,72.2,,
2019-05-26 21:00:00,71.74,,,
2019-05-26 21:05:00,,,51.94,
2019-05-26 21:10:00,,,51.65,
2019-05-26 21:15:00,,,51.52,
2019-05-26 21:15:00,,76.59,,
2019-05-26 21:15:00,71.79,,,
2019-05-26 21:20:00,,,51.31,
2019-05-26 21:25:00,,,51.09,
2019-05-26 21:30:00,,,51.13,
2019-05-26 21:30:00,,76.36,,
2019-05-26 21:30:00,71.61,,,
2019-05-26 21:35:00,,,50.95,
2019-05-26 21:40:00,,,50.77,
2019-05-26 21:45:00,,,50.68,
2019-05-26 21:45:00,,74.79,,
2019-05-26 21:45:00,71.3,,,
2019-05-26 21:50:00,,,50.49,
2019-05-26 21:55:00,,,50.3,
2019-05-26 22:00:00,,,50.12,
2019-05-26 22:00:00,,73.22,,
2019-05-26 22:00:00,71.45,,,
2019-05-26 22:05:00,,,49.85,
2019-05-26 22:10:00,,,49.82,
2019-05-26 22:15:00,,,49.63,
2019-05-26 22:15:00,,71.79,,
2019-05-26 22:15:00,70.16,,,
2019-05-26 22:20:00,,,49.54,
2019-05-26 22:25:00,,,49.42,
2019-05-26 22:30:00,,,49.4,
2019-05-26 22:30:00,,70.56,,
2019-05-26 22:30:00,69.86,,,
2019-05-26 22:35:00,,,49.27,
2019-05-26 22:40:00,,,49.17,
2019-05-26 22:45:00,,,49.03,
2019-05-26 22:45:00,,69.54,,
2019-05-26 22:45:00,68.62,,,
2019-05-26 22:50:00,,,48.92,
2019-05-26 22:55:00,,,48.82,
2019-05-26 23:00:00,,,48.71,
2019-05-26 23:00:00,,68.77,,
2019-05-26 23:00:00,67.72,,,
2019-05-26 23:05:00,,,48.53,
2019-05-26 23:10:00,,,48.37,
2019-05-26 23:15:00,,,48.36,
2019-05-26 23:15:00,,67.9,,
2019-05-26 23:15:00,66.66,,,
2019-05-26 23:20:00,,,48.33,
2019-05-26 23:25:00,,,48.21,
2019-05-26 23:30:00,,,48.11,
2019-05-26 23:30:00,,67.36,,
2019-05-26 23:30:00,66.56,,,
2019-05-26 23:35:00,,,48.05,
2019-05-26 23:40:00,,,48.08,
2019-05-26 23:45:00,,,48.0,
2019-05-26 23:45:00,,66.81,,
2019-05-26 23:45:00,65.02,,,
2019-05-26 23:50:00,,,48.0,
2019-05-26 23:55:00,,,47.97,
2019-05-27 00:00:00,,,47.91,
2019-05-27 00:00:00,,66.61,,
2019-05-27 00:00:00,64.73,,,
2019-05-27 00:05:00,,,47.85,
2019-05-27 00:06:00,,,,On
2019-05-27 00:10:00,,,47.74,
2019-05-27 00:15:00,,,47.58,
2019-05-27 00:15:00,,69.34,,
2019-05-27 00:15:00,71.85,,,
2019-05-27 00:20:00,,,47.34,
2019-05-27 00:25:00,,,47.16,
2019-05-27 00:30:00,,,47.0,
2019-05-27 00:30:00,,71.36,,
2019-05-27 00:30:00,73.84,,,
2019-05-27 00:34:00,,,,Off
2019-05-27 00:35:00,,,46.86,
2019-05-27 00:40:00,,,46.82,
2019-05-27 00:45:00,,,46.86,
2019-05-27 00:45:00,,86.84,,
2019-05-27 00:45:00,73.38,,,
2019-05-27 00:50:00,,,46.79,
2019-05-27 00:55:00,,,46.24,
2019-05-27 01:00:00,,,45.93,
2019-05-27 01:00:00,,89.19,,
2019-05-27 01:00:00,72.72,,,
2019-05-27 01:05:00,,,45.9,
2019-05-27 01:10:00,,,45.9,
2019-05-27 01:15:00,,,45.8,
2019-05-27 01:15:00,,84.8,,
2019-05-27 01:15:00,72.17,,,
2019-05-27 01:20:00,,,45.55,
2019-05-27 01:25:00,,,45.61,
2019-05-27 01:29:00,,,,On
2019-05-27 01:30:00,,,45.42,
2019-05-27 01:30:00,,77.23,,
2019-05-27 01:30:00,72.01,,,
2019-05-27 01:35:00,,,45.1,
2019-05-27 01:40:00,,,45.14,
2019-05-27 01:45:00,,,45.3,
2019-05-27 01:45:00,,71.14,,
2019-05-27 01:45:00,73.49,,,
2019-05-27 01:50:00,,,45.4,
2019-05-27 01:55:00,,,45.35,
2019-05-27 02:00:00,,,45.33,
2019-05-27 02:00:00,,72.2,,
2019-05-27 02:00:00,74.55,,,
2019-05-27 02:01:00,,,,Off
2019-05-27 02:05:00,,,45.46,
2019-05-27 02:10:00,,,45.53,
2019-05-27 02:15:00,,,45.53,
2019-05-27 02:15:00,,77.63,,
2019-05-27 02:15:00,73.41,,,
2019-05-27 02:20:00,,,45.53,
2019-05-27 02:25:00,,,45.53,
2019-05-27 02:30:00,,,45.52,
2019-05-27 02:30:00,,79.32,,
2019-05-27 02:30:00,72.75,,,
2019-05-27 02:35:00,,,45.14,
2019-05-27 02:40:00,,,45.03,
2019-05-27 02:45:00,,,45.14,
2019-05-27 02:45:00,,77.75,,
2019-05-27 02:45:00,72.32,,,
2019-05-27 02:50:00,,,45.2,
2019-05-27 02:55:00,,,45.28,
2019-05-27 02:58:00,,,,On
2019-05-27 03:00:00,,,45.14,
2019-05-27 03:00:00,,74.61,,
2019-05-27 03:00:00,72.03,,,
2019-05-27 03:05:00,,,45.24,
2019-05-27 03:10:00,,,45.21,
2019-05-27 03:15:00,,,45.21,
2019-05-27 03:15:00,,71.3,,
2019-05-27 03:15:00,73.63,,,
2019-05-27 03:20:00,,,45.33,
2019-05-27 03:25:00,,,45.35,
2019-05-27 03:30:00,,,45.43,
2019-05-27 03:30:00,,72.38,,
2019-05-27 03:30:00,74.63,,,
2019-05-27 03:31:00,,,,Off
2019-05-27 03:35:00,,,45.53,
2019-05-27 03:40:00,,,45.53,
2019-05-27 03:45:00,,,45.54,
2019-05-27 03:45:00,,76.37,,
2019-05-27 03:45:00,73.44,,,
2019-05-27 03:50:00,,,45.65,
2019-05-27 03:55:00,,,45.72,
2019-05-27 04:00:00,,,45.81,
2019-05-27 04:00:00,,77.96,,
2019-05-27 04:00:00,72.91,,,
2019-05-27 04:00:00,,,,On
2019-05-27 04:05:00,,,45.85,
2019-05-27 04:10:00,,,45.9,
2019-05-27 04:15:00,,,45.88,
2019-05-27 04:15:00,,71.5,,
2019-05-27 04:15:00,73.85,,,
2019-05-27 04:20:00,,,45.88,
2019-05-27 04:25:00,,,45.84,
2019-05-27 04:30:00,,,45.84,
2019-05-27 04:30:00,,72.91,,
2019-05-27 04:30:00,75.29,,,
2019-05-27 04:35:00,,,45.75,
2019-05-27 04:40:00,,,45.69,
2019-05-27 04:45:00,,,45.58,
2019-05-27 04:45:00,,71.26,,
2019-05-27 04:45:00,76.21,,,
2019-05-27 04:50:00,,,45.56,
2019-05-27 04:55:00,,,45.53,
2019-05-27 05:00:00,,,45.46,
2019-05-27 05:00:00,,70.19,,
2019-05-27 05:00:00,76.64,,,
2019-05-27 05:05:00,,,45.35,
2019-05-27 05:10:00,,,45.33,
2019-05-27 05:15:00,,,45.33,
2019-05-27 05:15:00,,70.26,,
2019-05-27 05:15:00,77.05,,,
2019-05-27 05:20:00,,,45.33,
2019-05-27 05:25:00,,,45.4,
2019-05-27 05:30:00,,,45.47,
2019-05-27 05:30:00,,70.33,,
2019-05-27 05:30:00,77.5,,,
2019-05-27 05:35:00,,,45.39,
2019-05-27 05:40:00,,,45.44,
2019-05-27 05:45:00,,,45.36,
2019-05-27 05:45:00,,70.26,,
2019-05-27 05:45:00,77.82,,,
2019-05-27 05:50:00,,,45.44,
2019-05-27 05:55:00,,,45.45,
2019-05-27 06:00:00,,,45.37,
2019-05-27 06:00:00,,70.02,,
2019-05-27 06:00:00,78.19,,,
2019-05-27 06:05:00,,,45.44,
2019-05-27 06:10:00,,,45.36,
2019-05-27 06:15:00,,,45.35,
2019-05-27 06:15:00,,70.26,,
2019-05-27 06:15:00,78.66,,,
2019-05-27 06:20:00,,,45.35,
2019-05-27 06:25:00,,,45.35,
2019-05-27 06:30:00,,,45.48,
2019-05-27 06:30:00,,70.09,,
2019-05-27 06:30:00,78.72,,,
2019-05-27 06:35:00,,,45.55,
2019-05-27 06:40:00,,,45.56,
2019-05-27 06:45:00,,,45.59,
2019-05-27 06:45:00,,70.13,,
2019-05-27 06:45:00,79.03,,,
2019-05-27 06:50:00,,,45.61,
2019-05-27 06:55:00,,,45.52,
2019-05-27 07:00:00,,,45.51,
2019-05-27 07:00:00,,69.98,,
2019-05-27 07:00:00,79.2,,,
2019-05-27 07:05:00,,,45.37,
2019-05-27 07:10:00,,,45.33,
2019-05-27 07:15:00,,,45.28,
2019-05-27 07:15:00,,65.72,,
2019-05-27 07:15:00,79.15,,,
2019-05-27 07:20:00,,,45.24,
2019-05-27 07:25:00,,,45.14,
2019-05-27 07:30:00,,,45.2,
2019-05-27 07:30:00,,65.97,,
2019-05-27 07:30:00,77.81,,,
2019-05-27 07:35:00,,,45.3,
2019-05-27 07:40:00,,,45.4,
2019-05-27 07:45:00,,,45.42,
2019-05-27 07:45:00,,66.38,,
2019-05-27 07:45:00,77.27,,,
2019-05-27 07:50:00,,,45.53,
2019-05-27 07:55:00,,,45.6,
2019-05-27 08:00:00,,,45.56,
2019-05-27 08:00:00,,66.36,,
2019-05-27 08:00:00,76.53,,,
2019-05-27 08:05:00,,,45.63,
2019-05-27 08:10:00,,,45.69,
2019-05-27 08:15:00,,,45.65,
2019-05-27 08:15:00,,63.49,,
2019-05-27 08:15:00,76.7,,,
2019-05-27 08:20:00,,,45.62,
2019-05-27 08:25:00,,,45.69,
2019-05-27 08:30:00,,,45.65,
2019-05-27 08:30:00,,66.54,,
2019-05-27 08:30:00,76.08,,,
2019-05-27 08:35:00,,,45.6,
2019-05-27 08:40:00,,,45.68,
2019-05-27 08:45:00,,,45.66,
2019-05-27 08:45:00,,67.6,,
2019-05-27 08:45:00,77.27,,,
2019-05-27 08:50:00,,,45.72,
2019-05-27 08:55:00,,,45.69,
2019-05-27 09:00:00,,,45.7,
2019-05-27 09:00:00,,66.32,,
2019-05-27 09:00:00,76.53,,,
2019-05-27 09:05:00,,,45.73,
2019-05-27 09:10:00,,,45.87,
2019-05-27 09:15:00,,,45.95,
2019-05-27 09:15:00,,67.21,,
2019-05-27 09:15:00,76.41,,,
2019-05-27 09:20:00,,,45.92,
2019-05-27 09:25:00,,,45.95,
2019-05-27 09:30:00,,,46.08,
2019-05-27 09:30:00,,68.63,,
2019-05-27 09:30:00,77.5,,,
2019-05-27 09:35:00,,,46.27,
2019-05-27 09:40:00,,,46.36,
2019-05-27 09:45:00,,,46.45,
2019-05-27 09:45:00,,69.68,,
2019-05-27 09:45:00,78.16,,,
2019-05-27 09:50:00,,,46.61,
2019-05-27 09:55:00,,,46.81,
2019-05-27 10:00:00,,,47.13,
2019-05-27 10:00:00,,70.26,,
2019-05-27 10:00:00,78.68,,,
2019-05-27 10:05:00,,,47.41,
2019-05-27 10:10:00,,,47.73,
2019-05-27 10:15:00,,,48.03,
2019-05-27 10:15:00,,68.6,,
2019-05-27 10:15:00,78.85,,,
2019-05-27 10:20:00,,,48.38,
2019-05-27 10:25:00,,,48.54,
2019-05-27 10:30:00,,,48.51,
2019-05-27 10:30:00,,53.9,,
2019-05-27 10:30:00,78.47,,,
2019-05-27 10:35:00,,,48.54,
2019-05-27 10:40:00,,,48.59,
2019-05-27 10:45:00,,,48.44,
2019-05-27 10:45:00,,67.25,,
2019-05-27 10:45:00,76.87,,,
2019-05-27 10:50:00,,,48.33,
2019-05-27 10:55:00,,,48.28,
2019-05-27 11:00:00,,,48.29,
2019-05-27 11:00:00,,65.63,,
2019-05-27 11:00:00,76.7,,,
2019-05-27 11:05:00,,,48.28,
2019-05-27 11:10:00,,,48.14,
2019-05-27 11:15:00,,,48.07,
2019-05-27 11:15:00,,62.25,,
2019-05-27 11:15:00,77.12,,,
2019-05-27 11:20:00,,,47.94,
2019-05-27 11:25:00,,,47.94,
2019-05-27 11:30:00,,,47.92,
2019-05-27 11:30:00,,63.67,,
2019-05-27 11:30:00,76.69,,,
2019-05-27 11:35:00,,,47.8,
2019-05-27 11:40:00,,,47.91,
2019-05-27 11:45:00,,,47.85,
2019-05-27 11:45:00,,67.07,,
2019-05-27 11:45:00,76.41,,,
2019-05-27 11:50:00,,,47.95,
2019-05-27 11:55:00,,,47.92,
2019-05-27 12:00:00,,,47.96,
2019-05-27 12:00:00,,57.49,,
2019-05-27 12:00:00,77.45,,,
2019-05-27 12:05:00,,,48.2,
2019-05-27 12:10:00,,,48.15,
2019-05-27 12:15:00,,,48.08,
2019-05-27 12:15:00,,67.39,,
2019-05-27 12:15:00,76.2,,,
2019-05-27 12:20:00,,,48.23,
2019-05-27 12:25:00,,,48.07,
2019-05-27 12:30:00,,,48.06,
2019-05-27 12:30:00,,64.37,,
2019-05-27 12:30:00,76.39,,,
2019-05-27 12:35:00,,,48.07,
2019-05-27 12:40:00,,,48.06,
2019-05-27 12:45:00,,,48.05,
2019-05-27 12:45:00,,67.08,,
2019-05-27 12:45:00,76.24,,,
2019-05-27 12:50:00,,,48.03,
2019-05-27 12:55:00,,,47.93,
2019-05-27 13:00:00,,,47.98,
2019-05-27 13:00:00,,62.24,,
2019-05-27 13:00:00,76.52,,,
2019-05-27 13:05:00,,,48.03,
2019-05-27 13:10:00,,,47.94,
2019-05-27 13:15:00,,,48.05,
2019-05-27 13:15:00,,67.07,,
2019-05-27 13:15:00,76.22,,,
2019-05-27 13:20:00,,,47.96,
2019-05-27 13:25:00,,,47.91,
2019-05-27 13:30:00,,,47.76,
2019-05-27 13:30:00,,68.27,,
2019-05-27 13:30:00,77.29,,,
2019-05-27 13:35:00,,,47.76,
2019-05-27 13:40:00,,,47.74,
2019-05-27 13:45:00,,,47.73,
2019-05-27 13:45:00,,69.16,,
2019-05-27 13:45:00,78.0,,,
2019-05-27 13:50:00,,,47.78,
2019-05-27 13:55:00,,,47.71,
2019-05-27 14:00:00,,,47.75,
2019-05-27 14:00:00,,69.46,,
2019-05-27 14:00:00,78.37,,,
2019-05-27 14:05:00,,,47.73,
2019-05-27 14:10:00,,,47.78,
2019-05-27 14:15:00,,,47.87,
2019-05-27 14:15:00,,69.13,,
2019-05-27 14:15:00,78.8,,,
2019-05-27 14:20:00,,,47.7,
2019-05-27 14:25:00,,,47.62,
2019-05-27 14:30:00,,,47.49,
2019-05-27 14:30:00,,60.22,,
2019-05-27 14:30:00,78.99,,,
2019-05-27 14:35:00,,,47.32,
2019-05-27 14:40:00,,,47.25,
2019-05-27 14:45:00,,,47.21,
2019-05-27 14:45:00,,66.79,,
2019-05-27 14:45:00,77.01,,,
2019-05-27 14:50:00,,,47.39,
2019-05-27 14:55:00,,,47.34,
2019-05-27 15:00:00,,,47.58,
2019-05-27 15:00:00,,65.29,,
2019-05-27 15:00:00,76.7,,,
2019-05-27 15:05:00,,,47.84,
2019-05-27 15:10:00,,,48.05,
2019-05-27 15:15:00,,,48.35,
2019-05-27 15:15:00,,61.91,,
2019-05-27 15:15:00,76.88,,,
2019-05-27 15:20:00,,,48.4,
2019-05-27 15:25:00,,,48.58,
2019-05-27 15:30:00,,,48.75,
2019-05-27 15:30:00,,66.72,,
2019-05-27 15:30:00,76.14,,,
2019-05-27 15:35:00,,,48.83,
2019-05-27 15:40:00,,,48.9,
2019-05-27 15:45:00,,,48.72,
2019-05-27 15:45:00,,63.29,,
2019-05-27 15:45:00,76.36,,,
2019-05-27 15:50:00,,,48.73,
2019-05-27 15:55:00,,,48.67,
2019-05-27 16:00:00,,,48.65,
2019-05-27 16:00:00,,66.65,,
2019-05-27 16:00:00,76.1,,,
2019-05-27 16:05:00,,,48.44,
2019-05-27 16:10:00,,,48.32,
2019-05-27 16:15:00,,,48.26,
2019-05-27 16:15:00,,66.5,,
2019-05-27 16:15:00,75.67,,,
2019-05-27 16:20:00,,,48.28,
2019-05-27 16:25:00,,,48.15,
2019-05-27 16:30:00,,,48.01,
2019-05-27 16:30:00,,67.38,,
2019-05-27 16:30:00,76.54,,,
2019-05-27 16:35:00,,,48.2,
2019-05-27 16:40:00,,,48.09,
2019-05-27 16:45:00,,,48.08,
2019-05-27 16:45:00,,66.5,,
2019-05-27 16:45:00,75.77,,,
2019-05-27 16:50:00,,,47.87,
2019-05-27 16:55:00,,,47.43,
2019-05-27 17:00:00,,,47.28,
2019-05-27 17:00:00,,59.51,,
2019-05-27 17:00:00,76.18,,,
2019-05-27 17:05:00,,,47.16,
2019-05-27 17:10:00,,,46.71,
2019-05-27 17:15:00,,,46.38,
2019-05-27 17:15:00,,66.32,,
2019-05-27 17:15:00,75.5,,,
2019-05-27 17:20:00,,,46.34,
2019-05-27 17:25:00,,,46.59,
2019-05-27 17:30:00,,,46.24,
2019-05-27 17:30:00,,67.99,,
2019-05-27 17:30:00,76.7,,,
2019-05-27 17:35:00,,,46.19,
2019-05-27 17:40:00,,,46.04,
2019-05-27 17:45:00,,,45.62,
2019-05-27 17:45:00,,63.4,,
2019-05-27 17:45:00,77.05,,,
2019-05-27 17:50:00,,,45.45,
2019-05-27 17:55:00,,,45.44,
2019-05-27 18:00:00,,,45.33,
2019-05-27 18:00:00,,66.5,,
2019-05-27 18:00:00,75.89,,,
2019-05-27 18:05:00,,,45.25,
2019-05-27 18:10:00,,,45.21,
2019-05-27 18:15:00,,,45.15,
2019-05-27 18:15:00,,65.09,,
2019-05-27 18:15:00,76.14,,,
2019-05-27 18:20:00,,,45.17,
2019-05-27 18:25:00,,,45.05,
2019-05-27 18:30:00,,,45.04,
2019-05-27 18:30:00,,66.67,,
2019-05-27 18:30:00,76.01,,,
2019-05-27 18:35:00,,,45.16,
2019-05-27 18:40:00,,,45.29,
2019-05-27 18:45:00,,,45.32,
2019-05-27 18:45:00,,68.31,,
2019-05-27 18:45:00,77.11,,,
2019-05-27 18:50:00,,,45.33,
2019-05-27 18:55:00,,,45.06,
2019-05-27 19:00:00,,,44.94,
2019-05-27 19:00:00,,69.68,,
2019-05-27 19:00:00,77.88,,,
2019-05-27 19:05:00,,,45.08,
2019-05-27 19:10:00,,,45.03,
2019-05-27 19:15:00,,,45.02,
2019-05-27 19:15:00,,68.03,,
2019-05-27 19:15:00,78.32,,,
2019-05-27 19:20:00,,,44.96,
2019-05-27 19:25:00,,,45.01,
2019-05-27 19:30:00,,,45.1,
2019-05-27 19:30:00,,50.87,,
2019-05-27 19:30:00,77.45,,,
2019-05-27 19:35:00,,,45.21,
2019-05-27 19:40:00,,,45.12,
2019-05-27 19:45:00,,,45.11,
2019-05-27 19:45:00,,58.57,,
2019-05-27 19:45:00,76.63,,,
2019-05-27 19:50:00,,,44.96,
2019-05-27 19:55:00,,,44.98,
2019-05-27 20:00:00,,,44.94,
2019-05-27 20:00:00,,66.01,,
2019-05-27 20:00:00,75.94,,,
2019-05-27 20:05:00,,,44.85,
2019-05-27 20:10:00,,,44.84,
2019-05-27 20:15:00,,,44.89,
2019-05-27 20:15:00,,60.99,,
2019-05-27 20:15:00,76.18,,,
2019-05-27 20:20:00,,,44.71,
2019-05-27 20:25:00,,,44.78,
2019-05-27 20:30:00,,,44.8,
2019-05-27 20:30:00,,65.97,,
2019-05-27 20:30:00,75.85,,,
2019-05-27 20:35:00,,,44.7,
2019-05-27 20:40:00,,,44.63,
2019-05-27 20:45:00,,,44.59,
2019-05-27 20:45:00,,65.66,,
2019-05-27 20:45:00,75.66,,,
2019-05-27 20:50:00,,,44.59,
2019-05-27 20:55:00,,,44.59,
2019-05-27 21:00:00,,,44.61,
2019-05-27 21:00:00,,58.17,,
2019-05-27 21:00:00,76.07,,,
2019-05-27 21:00:00,,,,Off
2019-05-27 21:05:00,,,44.48,
2019-05-27 21:10:00,,,44.46,
2019-05-27 21:15:00,,,44.42,
2019-05-27 21:15:00,,58.1,,
2019-05-27 21:15:00,75.14,,,
2019-05-27 21:20:00,,,44.46,
2019-05-27 21:25:00,,,44.41,
2019-05-27 21:30:00,,,44.47,
2019-05-27 21:30:00,,62.63,,
2019-05-27 21:30:00,74.4,,,
2019-05-27 21:35:00,,,44.38,
2019-05-27 21:40:00,,,44.48,
2019-05-27 21:45:00,,,44.53,
2019-05-27 21:45:00,,64.37,,
2019-05-27 21:45:00,73.86,,,
2019-05-27 21:50:00,,,44.52,
2019-05-27 21:55:00,,,44.66,
2019-05-27 22:00:00,,,44.69,
2019-05-27 22:00:00,,64.9,,
2019-05-27 22:00:00,73.54,,,
2019-05-27 22:05:00,,,44.67,
2019-05-27 22:10:00,,,44.71,
2019-05-27 22:15:00,,,44.7,
2019-05-27 22:15:00,,64.9,,
2019-05-27 22:15:00,73.26,,,
2019-05-27 22:20:00,,,44.74,
2019-05-27 22:25:00,,,44.78,
2019-05-27 22:30:00,,,44.8,
2019-05-27 22:30:00,,64.9,,
2019-05-27 22:30:00,73.25,,,
2019-05-27 22:35:00,,,44.85,
2019-05-27 22:40:00,,,44.84,
2019-05-27 22:45:00,,,44.86,
2019-05-27 22:45:00,,64.95,,
2019-05-27 22:45:00,72.72,,,
2019-05-27 22:50:00,,,44.8,
2019-05-27 22:55:00,,,44.86,
2019-05-27 23:00:00,,,44.87,
2019-05-27 23:00:00,,64.49,,
2019-05-27 23:00:00,72.5,,,
